,filename,width,height,class,xmin,ymin,xmax,ymax
4850,2117.jpg,512,512,Traffic_light,209,282,288,448
4851,2118.jpg,512,512,Traffic_light,20,87,34,132
4852,2118.jpg,512,512,Traffic_light,32,111,40,149
4853,2118.jpg,512,512,Traffic_light,196,118,204,155
4854,2118.jpg,512,512,Traffic_light,256,43,272,93
4855,2118.jpg,512,512,Traffic_light,388,55,402,98
4856,2118.jpg,512,512,Car,146,289,306,372
4857,2118.jpg,512,512,Car,400,284,512,383
4858,2119.jpg,512,512,Traffic_light,203,9,230,79
4859,2119.jpg,512,512,Traffic_light,240,289,256,311
4860,2119.jpg,512,512,Traffic_light,247,20,266,88
4861,2119.jpg,512,512,Traffic_light,480,177,490,214
4862,2119.jpg,512,512,Car,326,358,383,405
4863,2119.jpg,512,512,Person,186,351,204,420
4864,2119.jpg,512,512,Car,360,355,508,497
4865,2120.jpg,512,512,Traffic_light,7,0,25,14
4866,2120.jpg,512,512,Traffic_light,136,153,151,177
4867,2120.jpg,512,512,Traffic_light,154,153,171,176
4868,2121.jpg,512,512,Traffic_light,117,172,134,192
4869,2121.jpg,512,512,Traffic_light,167,44,217,93
4870,2121.jpg,512,512,Traffic_light,291,40,342,91
4871,2121.jpg,512,512,Traffic_light,469,176,497,202
4872,2121.jpg,512,512,Car,259,192,510,366
4873,2121.jpg,512,512,Car,173,238,278,310
4874,2121.jpg,512,512,Car,4,206,141,314
4875,2122.jpg,512,512,Traffic_light,189,206,206,254
4876,2122.jpg,512,512,Traffic_light,400,350,429,410
4877,2122.jpg,512,512,Traffic_light,455,412,466,438
4878,2123.jpg,512,512,Traffic_light,213,208,228,253
4879,2123.jpg,512,512,Traffic_light,226,384,238,400
4880,2123.jpg,512,512,Traffic_light,232,345,240,368
4881,2123.jpg,512,512,Traffic_light,348,43,384,174
4882,2123.jpg,512,512,Car,178,415,330,492
4883,2124.jpg,512,512,Traffic_light,86,82,111,148
4884,2124.jpg,512,512,Traffic_light,435,117,450,175
4885,2124.jpg,512,512,Traffic_light,460,133,476,183
4886,2124.jpg,512,512,Car,182,209,232,263
4887,2124.jpg,512,512,Car,270,207,322,266
4888,2124.jpg,512,512,Car,354,218,420,260
4889,2124.jpg,512,512,Car,140,203,168,232
4890,2125.jpg,512,512,Traffic_light,167,257,172,285
4891,2125.jpg,512,512,Traffic_light,320,302,322,310
4892,2125.jpg,512,512,Traffic_light,420,232,427,266
4893,2125.jpg,512,512,Traffic_light,460,300,465,309
4894,2125.jpg,512,512,Car,352,342,467,408
4895,2125.jpg,512,512,Car,230,358,264,399
4896,2125.jpg,512,512,Car,125,366,156,401
4897,2125.jpg,512,512,Person,210,356,224,387
4898,2125.jpg,512,512,Car,325,351,366,411
4899,2125.jpg,512,512,Car,476,293,512,434
4900,2126.jpg,512,512,Traffic_light,207,475,274,511
4901,2126.jpg,512,512,Traffic_sign,134,370,161,411
4902,2127.jpg,512,512,Traffic_light,123,49,406,440
4903,2128.jpg,512,512,Traffic_light,224,27,274,184
4904,2128.jpg,512,512,Traffic_light,295,1,333,189
4905,2128.jpg,512,512,Car,10,348,74,378
4906,2128.jpg,512,512,Car,77,350,114,372
4907,2129.jpg,512,512,Traffic_light,256,116,303,214
4908,2129.jpg,512,512,Traffic_light,290,226,344,293
4909,2129.jpg,512,512,Car,414,162,453,186
4910,2130.jpg,512,512,Traffic_light,194,241,196,256
4911,2130.jpg,512,512,Traffic_light,213,244,218,258
4912,2130.jpg,512,512,Traffic_light,215,270,216,276
4913,2130.jpg,512,512,Traffic_light,216,74,234,129
4914,2130.jpg,512,512,Traffic_light,229,269,231,279
4915,2130.jpg,512,512,Traffic_light,230,255,235,267
4916,2130.jpg,512,512,Traffic_light,252,257,255,267
4917,2130.jpg,512,512,Traffic_light,253,255,254,265
4918,2130.jpg,512,512,Traffic_light,276,286,280,291
4919,2130.jpg,512,512,Traffic_light,277,287,280,291
4920,2130.jpg,512,512,Traffic_light,318,73,328,128
4921,2130.jpg,512,512,Traffic_light,440,227,456,246
4922,2130.jpg,512,512,Traffic_sign,344,91,365,119
4923,2130.jpg,512,512,Traffic_sign,184,299,214,323
4924,2131.jpg,512,512,Traffic_light,171,342,230,473
4925,2131.jpg,512,512,Traffic_light,197,133,234,295
4926,2131.jpg,512,512,Traffic_light,233,61,304,277
4927,2131.jpg,512,512,Traffic_sign,236,352,305,433
4928,2132.jpg,512,512,Traffic_light,160,364,178,420
4929,2132.jpg,512,512,Traffic_light,234,362,252,418
4930,2132.jpg,512,512,Traffic_light,330,362,348,420
4931,2132.jpg,512,512,Traffic_light,508,475,512,511
4932,2133.jpg,512,512,Traffic_light,26,220,36,251
4933,2133.jpg,512,512,Traffic_light,36,219,52,257
4934,2133.jpg,512,512,Traffic_light,38,217,52,256
4935,2133.jpg,512,512,Traffic_light,165,267,171,284
4936,2133.jpg,512,512,Traffic_light,404,282,412,301
4937,2133.jpg,512,512,Traffic_light,412,285,422,306
4938,2133.jpg,512,512,Car,16,298,104,343
4939,2134.jpg,512,512,Traffic_light,44,8,62,68
4940,2134.jpg,512,512,Traffic_light,179,1,190,32
4941,2134.jpg,512,512,Traffic_light,452,7,470,58
4942,2134.jpg,512,512,Traffic_light,477,5,492,56
4943,2134.jpg,512,512,Person,123,239,160,343
4944,2134.jpg,512,512,Person,76,231,111,352
4945,2134.jpg,512,512,Person,51,245,78,349
4946,2134.jpg,512,512,Bus,280,197,422,348
4947,2135.jpg,512,512,Traffic_light,167,78,378,426
4948,2136.jpg,512,512,Traffic_light,12,192,18,227
4949,2136.jpg,512,512,Traffic_light,40,226,46,247
4950,2136.jpg,512,512,Traffic_light,82,238,85,253
4951,2136.jpg,512,512,Traffic_light,172,231,178,248
4952,2136.jpg,512,512,Traffic_light,177,203,190,232
4953,2136.jpg,512,512,Traffic_light,218,139,226,192
4954,2136.jpg,512,512,Traffic_light,226,84,248,169
4955,2136.jpg,512,512,Traffic_light,248,141,258,192
4956,2136.jpg,512,512,Traffic_light,261,9,294,142
4957,2136.jpg,512,512,Traffic_light,294,1,334,86
4958,2136.jpg,512,512,Traffic_light,480,189,495,238
4959,2136.jpg,512,512,Traffic_sign,228,169,246,197
4960,2136.jpg,512,512,speed_sign,302,38,334,78
4961,2136.jpg,512,512,Car,40,257,113,294
4962,2137.jpg,512,512,Traffic_light,74,350,82,371
4963,2137.jpg,512,512,Traffic_light,208,355,214,381
4964,2138.jpg,512,512,Traffic_light,272,251,282,285
4965,2138.jpg,512,512,Traffic_light,278,276,288,309
4966,2138.jpg,512,512,Traffic_sign,191,300,206,325
4967,2138.jpg,512,512,Person,358,340,375,401
4968,2138.jpg,512,512,Car,62,315,144,401
4969,2138.jpg,512,512,Car,140,328,198,395
4970,2139.jpg,512,512,Traffic_light,72,207,79,232
4971,2139.jpg,512,512,Traffic_light,170,247,175,250
4972,2139.jpg,512,512,Traffic_light,181,247,186,251
4973,2139.jpg,512,512,Traffic_light,260,215,266,236
4974,2139.jpg,512,512,Traffic_light,284,220,292,228
4975,2139.jpg,512,512,Traffic_light,342,154,352,169
4976,2139.jpg,512,512,Traffic_light,383,92,404,116
4977,2139.jpg,512,512,Traffic_light,424,166,432,176
4978,2139.jpg,512,512,Traffic_light,432,57,460,82
4979,2140.jpg,512,512,Traffic_light,32,7,197,436
4980,2141.jpg,512,512,Traffic_light,108,238,116,255
4981,2141.jpg,512,512,Person,345,299,370,386
4982,2141.jpg,512,512,Car,178,326,304,431
4983,2142.jpg,512,512,Traffic_light,11,138,18,157
4984,2142.jpg,512,512,Traffic_light,22,147,28,165
4985,2142.jpg,512,512,Traffic_light,162,127,167,142
4986,2142.jpg,512,512,Traffic_light,196,132,200,146
4987,2142.jpg,512,512,Traffic_light,301,160,308,174
4988,2142.jpg,512,512,Traffic_light,312,167,316,181
4989,2142.jpg,512,512,Traffic_light,344,25,366,75
4990,2142.jpg,512,512,Traffic_light,364,1,394,40
4991,2142.jpg,512,512,Traffic_light,394,125,400,143
4992,2142.jpg,512,512,Traffic_light,441,126,445,144
4993,2142.jpg,512,512,Person,260,233,282,287
4994,2142.jpg,512,512,Person,278,231,302,296
4995,2142.jpg,512,512,Car,396,229,512,275
4996,2142.jpg,512,512,Car,19,195,121,243
4997,2143.jpg,512,512,Traffic_light,12,183,28,219
4998,2143.jpg,512,512,Traffic_light,39,162,56,221
4999,2143.jpg,512,512,Traffic_light,52,171,67,223
5000,2143.jpg,512,512,Traffic_light,380,91,393,133
5001,2143.jpg,512,512,Traffic_light,476,226,484,245
5002,2143.jpg,512,512,Traffic_light,493,212,503,242
5003,2144.jpg,512,512,Traffic_light,30,204,51,314
5004,2144.jpg,512,512,Traffic_light,50,27,96,202
5005,2144.jpg,512,512,Traffic_light,92,150,119,252
5006,2144.jpg,512,512,Traffic_light,110,269,125,316
5007,2144.jpg,512,512,Traffic_light,284,314,290,335
5008,2144.jpg,512,512,Traffic_light,301,304,312,331
5009,2144.jpg,512,512,Traffic_light,474,256,484,283
5010,2144.jpg,512,512,Traffic_sign,56,210,94,259
5011,2145.jpg,512,512,Traffic_light,141,408,171,454
5012,2145.jpg,512,512,Traffic_light,297,48,375,194
5013,2146.jpg,512,512,Traffic_light,498,218,501,233
5014,2147.jpg,512,512,Traffic_sign,204,131,213,146
5015,2147.jpg,512,512,Traffic_sign,272,143,286,168
5016,2147.jpg,512,512,Person,232,162,290,397
5017,2147.jpg,512,512,Person,166,178,182,219
5018,2147.jpg,512,512,Person,318,177,329,227
5019,2147.jpg,512,512,Person,331,173,346,228
5020,2147.jpg,512,512,Person,372,183,384,226
5021,2148.jpg,512,512,Car,246,305,290,359
5022,2148.jpg,512,512,Car,330,300,384,376
5023,2148.jpg,512,512,Person,366,317,384,393
5024,2148.jpg,512,512,Person,96,306,106,369
5025,2148.jpg,512,512,Person,104,307,117,366
5026,2148.jpg,512,512,speed_sign,38,314,63,340
5027,2148.jpg,512,512,Traffic_sign,35,204,67,251
5028,2148.jpg,512,512,Traffic_sign,33,254,66,307
5029,2149.jpg,512,512,Traffic_sign,150,66,413,440
5030,2150.jpg,512,512,Traffic_sign,63,68,450,456
5031,2151.jpg,512,512,Traffic_sign,0,217,18,323
5032,2151.jpg,512,512,Traffic_sign,16,46,472,365
5033,2152.jpg,512,512,Traffic_sign,271,105,402,281
5034,2153.jpg,512,512,Traffic_sign,29,136,223,215
5035,2153.jpg,512,512,Traffic_sign,254,33,512,114
5036,2153.jpg,512,512,Traffic_sign,474,217,504,286
5037,2154.jpg,512,512,Traffic_sign,130,187,138,206
5038,2154.jpg,512,512,Person,364,249,390,364
5039,2154.jpg,512,512,Person,315,254,340,393
5040,2154.jpg,512,512,Person,60,252,76,348
5041,2154.jpg,512,512,Person,80,245,103,344
5042,2154.jpg,512,512,Person,22,256,45,335
5043,2154.jpg,512,512,Person,340,254,364,363
5044,2154.jpg,512,512,Person,300,257,316,359
5045,2155.jpg,512,512,Traffic_sign,38,23,479,489
5046,2156.jpg,512,512,Traffic_sign,108,66,172,142
5047,2156.jpg,512,512,Traffic_sign,108,65,172,142
5048,2157.jpg,512,512,Traffic_sign,105,62,378,333
5049,2158.jpg,512,512,Traffic_sign,160,34,285,219
5050,2158.jpg,512,512,Traffic_sign,490,349,506,375
5051,2159.jpg,512,512,Traffic_sign,191,299,206,327
5052,2159.jpg,512,512,Person,358,342,376,404
5053,2159.jpg,512,512,Car,62,312,146,401
5054,2159.jpg,512,512,Car,133,332,205,400
5055,2159.jpg,512,512,Car,6,337,80,413
5056,2160.jpg,512,512,Traffic_sign,349,135,384,177
5057,2160.jpg,512,512,Person,123,233,156,351
5058,2160.jpg,512,512,Person,77,232,111,352
5059,2160.jpg,512,512,Person,49,240,78,351
5060,2160.jpg,512,512,Traffic_light,478,3,494,63
5061,2160.jpg,512,512,Traffic_light,452,3,471,63
5062,2160.jpg,512,512,Bus,285,190,423,359
5063,2161.jpg,512,512,Traffic_sign,98,44,284,370
5064,2162.jpg,512,512,Traffic_sign,55,319,69,339
5065,2162.jpg,512,512,Traffic_sign,76,312,86,339
5066,2162.jpg,512,512,Traffic_sign,126,309,140,337
5067,2162.jpg,512,512,Traffic_sign,150,128,491,511
5068,2163.jpg,512,512,Traffic_sign,158,79,361,212
5069,2163.jpg,512,512,Traffic_sign,194,216,310,272
5070,2164.jpg,512,512,Traffic_sign,386,187,482,321
5071,2164.jpg,512,512,speed_sign,308,251,332,288
5072,2165.jpg,512,512,Traffic_sign,212,117,406,353
5073,2165.jpg,512,512,Car,82,258,138,329
5074,2165.jpg,512,512,Person,1,246,18,341
5075,2165.jpg,512,512,Person,55,259,73,317
5076,2165.jpg,512,512,Person,176,259,200,340
5077,2166.jpg,512,512,speed_sign,136,84,367,228
5078,2167.jpg,512,512,Traffic_sign,235,122,424,181
5079,2168.jpg,512,512,Traffic_sign,45,65,68,124
5080,2168.jpg,512,512,Traffic_sign,360,22,394,95
5081,2168.jpg,512,512,Traffic_sign,366,100,388,125
5082,2168.jpg,512,512,Person,404,150,424,237
5083,2168.jpg,512,512,Person,420,153,439,238
5084,2168.jpg,512,512,Person,378,154,401,254
5085,2168.jpg,512,512,Bus,235,138,312,236
5086,2169.jpg,512,512,Traffic_sign,36,56,316,451
5087,2170.jpg,512,512,Traffic_sign,66,292,92,339
5088,2170.jpg,512,512,Traffic_sign,99,296,126,341
5089,2170.jpg,512,512,Traffic_sign,134,298,160,336
5090,2170.jpg,512,512,Traffic_sign,166,296,192,341
5091,2170.jpg,512,512,Traffic_sign,198,293,225,339
5092,2170.jpg,512,512,Traffic_sign,232,293,258,334
5093,2170.jpg,512,512,Traffic_sign,264,296,290,337
5094,2170.jpg,512,512,Traffic_sign,277,233,309,268
5095,2170.jpg,512,512,Traffic_sign,296,294,322,338
5096,2170.jpg,512,512,Traffic_sign,360,293,388,336
5097,2170.jpg,512,512,Traffic_sign,394,295,422,339
5098,2171.jpg,512,512,Traffic_sign,212,138,362,239
5099,2172.jpg,512,512,Traffic_sign,271,121,415,405
5100,2172.jpg,512,512,Traffic_sign,292,373,396,511
5101,2173.jpg,512,512,Traffic_sign,148,8,304,492
5102,2174.jpg,512,512,Traffic_sign,360,368,396,437
5103,2174.jpg,512,512,Person,100,369,112,406
5104,2175.jpg,512,512,Traffic_sign,70,99,210,273
5105,2175.jpg,512,512,Traffic_sign,304,98,472,281
5106,2176.jpg,512,512,Traffic_sign,327,284,340,326
5107,2177.jpg,512,512,Traffic_sign,459,0,511,64
5108,2177.jpg,512,512,Bus,85,140,386,380
5109,2178.jpg,512,512,Traffic_sign,416,116,434,157
5110,2178.jpg,512,512,Traffic_sign,420,14,434,117
5111,2178.jpg,512,512,Car,2,206,80,330
5112,2178.jpg,512,512,Car,34,203,97,323
5113,2179.jpg,512,512,Traffic_sign,148,197,239,346
5114,2180.jpg,512,512,Traffic_sign,46,136,110,272
5115,2180.jpg,512,512,Traffic_sign,52,189,92,240
5116,2181.jpg,512,512,speed_sign,253,1,314,118
5117,2182.jpg,512,512,Traffic_sign,224,201,246,294
5118,2183.jpg,512,512,Traffic_sign,28,399,93,484
5119,2183.jpg,512,512,Traffic_sign,182,372,214,430
5120,2183.jpg,512,512,Traffic_sign,230,383,260,436
5121,2183.jpg,512,512,Traffic_sign,359,360,375,388
5122,2183.jpg,512,512,Traffic_sign,384,292,392,305
5123,2183.jpg,512,512,Person,336,344,366,456
5124,2183.jpg,512,512,Car,426,345,456,382
5125,2184.jpg,512,512,Traffic_sign,376,230,408,263
5126,2184.jpg,512,512,Car,136,410,270,500
5127,2184.jpg,512,512,Person,400,414,429,486
5128,2184.jpg,512,512,Person,327,414,351,506
5129,2184.jpg,512,512,Person,356,414,396,486
5130,2185.jpg,512,512,Traffic_sign,130,133,278,348
5131,2185.jpg,512,512,Traffic_sign,296,233,385,337
5132,2186.jpg,512,512,speed_sign,261,457,294,500
5133,2186.jpg,512,512,Traffic_sign,291,421,317,474
5134,2187.jpg,512,512,Traffic_sign,92,277,160,438
5135,2187.jpg,512,512,Traffic_sign,114,447,164,511
5136,2188.jpg,512,512,Traffic_sign,152,153,164,177
5137,2189.jpg,512,512,Traffic_sign,82,0,419,423
5138,2190.jpg,512,512,Traffic_sign,416,25,458,124
5139,2191.jpg,512,512,Traffic_sign,42,156,66,238
5140,2191.jpg,512,512,Traffic_sign,68,281,84,331
5141,2191.jpg,512,512,Traffic_sign,381,249,414,282
5142,2191.jpg,512,512,Traffic_sign,386,288,414,314
5143,2191.jpg,512,512,Person,270,316,305,407
5144,2191.jpg,512,512,Person,86,211,142,476
5145,2191.jpg,512,512,Person,370,410,384,458
5146,2191.jpg,512,512,Person,400,415,412,462
5147,2191.jpg,512,512,Person,126,388,142,467
5148,2191.jpg,512,512,Person,238,381,257,425
5149,2191.jpg,512,512,Person,429,412,444,452
5150,2192.jpg,512,512,Traffic_sign,112,279,228,350
5151,2192.jpg,512,512,Traffic_sign,242,254,344,353
5152,2193.jpg,512,512,Traffic_sign,10,218,280,333
5153,2193.jpg,512,512,Traffic_sign,277,71,467,229
5154,2193.jpg,512,512,Traffic_sign,285,322,332,459
5155,2193.jpg,512,512,Traffic_sign,292,229,500,321
5156,2194.jpg,512,512,Traffic_sign,292,290,312,320
5157,2194.jpg,512,512,Car,450,335,510,433
5158,2194.jpg,512,512,Car,142,332,188,381
5159,2195.jpg,512,512,Traffic_sign,268,66,430,161
5160,2195.jpg,512,512,Person,232,291,262,411
5161,2195.jpg,512,512,Car,370,267,512,366
5162,2195.jpg,512,512,Car,319,250,475,344
5163,2195.jpg,512,512,Person,217,266,242,339
5164,2195.jpg,512,512,Person,196,265,210,323
5165,2196.jpg,512,512,Traffic_sign,0,197,302,496
5166,2197.jpg,512,512,Traffic_sign,11,304,233,487
5167,2198.jpg,512,512,Traffic_sign,154,193,262,244
5168,2198.jpg,512,512,Traffic_sign,295,196,388,240
5169,2198.jpg,512,512,Traffic_sign,354,270,362,282
5170,2198.jpg,512,512,speed_sign,222,195,236,216
5171,2198.jpg,512,512,Car,310,322,400,425
5172,2198.jpg,512,512,Car,433,329,504,403
5173,2198.jpg,512,512,Car,233,325,265,360
5174,2198.jpg,512,512,Car,200,316,226,353
5175,2198.jpg,512,512,Car,262,301,278,317
5176,2198.jpg,512,512,Car,266,285,281,304
5177,2198.jpg,512,512,Car,328,301,348,319
5178,2198.jpg,512,512,Car,62,317,94,344
5179,2198.jpg,512,512,Car,124,303,142,322
5180,2198.jpg,512,512,Car,156,308,177,329
5181,2198.jpg,512,512,Car,181,294,199,312
5182,2199.jpg,512,512,Traffic_sign,368,195,494,368
5183,2199.jpg,512,512,Car,174,396,214,449
5184,2199.jpg,512,512,Car,150,405,169,426
5185,2200.jpg,512,512,Traffic_sign,131,149,235,264
5186,2201.jpg,512,512,Traffic_sign,4,78,31,136
5187,2201.jpg,512,512,Traffic_sign,125,127,136,178
5188,2201.jpg,512,512,Traffic_sign,138,143,151,175
5189,2201.jpg,512,512,Traffic_sign,184,136,226,169
5190,2201.jpg,512,512,Traffic_sign,252,338,268,349
5191,2201.jpg,512,512,Car,296,369,404,426
5192,2202.jpg,512,512,Traffic_sign,341,173,444,336
5193,2203.jpg,512,512,Traffic_sign,242,54,388,168
5194,2204.jpg,512,512,Traffic_sign,124,155,228,339
5195,2204.jpg,512,512,Traffic_sign,0,335,31,408
5196,2205.jpg,512,512,Traffic_sign,284,6,505,259
5197,2206.jpg,512,512,Traffic_sign,191,227,443,316
5198,2206.jpg,512,512,Traffic_sign,202,145,438,251
5199,2207.jpg,512,512,Traffic_sign,240,212,268,233
5200,2207.jpg,512,512,Traffic_sign,374,224,396,241
5201,2207.jpg,512,512,Traffic_sign,440,227,460,245
5202,2208.jpg,512,512,Traffic_sign,117,198,394,333
5203,2208.jpg,512,512,Traffic_sign,117,264,402,413
5204,2208.jpg,512,512,Traffic_sign,136,330,379,493
5205,2209.jpg,512,512,Traffic_sign,45,23,459,379
5206,2210.jpg,512,512,speed_sign,106,122,124,151
5207,2210.jpg,512,512,Traffic_sign,278,129,306,167
5208,2210.jpg,512,512,Car,185,201,241,252
5209,2211.jpg,512,512,Traffic_light,156,309,218,439
5210,2211.jpg,512,512,Traffic_sign,309,193,376,334
5211,2211.jpg,512,512,Traffic_sign,310,338,378,444
5212,2212.jpg,512,512,Traffic_sign,328,170,454,360
5213,2213.jpg,512,512,Traffic_sign,239,313,253,345
5214,2213.jpg,512,512,Traffic_sign,468,284,482,327
5215,2214.jpg,512,512,Traffic_sign,40,120,72,173
5216,2214.jpg,512,512,Traffic_sign,132,46,286,283
5217,2214.jpg,512,512,Person,404,142,432,267
5218,2214.jpg,512,512,Person,448,123,488,263
5219,2215.jpg,512,512,Traffic_sign,284,175,440,503
5220,2215.jpg,512,512,Traffic_sign,196,0,512,169
5221,2216.jpg,512,512,Traffic_sign,116,68,348,257
5222,2216.jpg,512,512,Traffic_sign,118,334,494,498
5223,2216.jpg,512,512,Traffic_sign,120,256,472,334
5224,2216.jpg,512,512,Traffic_sign,131,72,256,176
5225,2216.jpg,512,512,Traffic_sign,172,172,341,247
5226,2217.jpg,512,512,Traffic_sign,114,32,413,415
5227,2218.jpg,512,512,Traffic_sign,168,339,231,365
5228,2218.jpg,512,512,Traffic_sign,318,329,357,378
5229,2218.jpg,512,512,Traffic_sign,324,234,356,319
5230,2219.jpg,512,512,Traffic_sign,89,169,179,279
5231,2219.jpg,512,512,Car,245,412,291,465
5232,2219.jpg,512,512,Car,284,407,324,438
5233,2219.jpg,512,512,Person,456,398,471,445
5234,2220.jpg,512,512,Traffic_sign,0,0,56,44
5235,2220.jpg,512,512,Traffic_sign,63,220,74,235
5236,2220.jpg,512,512,Traffic_sign,92,89,110,125
5237,2221.jpg,512,512,speed_sign,161,217,170,231
5238,2221.jpg,512,512,Traffic_light,320,220,328,243
5239,2221.jpg,512,512,speed_sign,342,223,352,237
5240,2221.jpg,512,512,Car,293,259,309,275
5241,2222.jpg,512,512,Traffic_sign,79,157,146,258
5242,2222.jpg,512,512,Traffic_sign,100,263,266,304
5243,2222.jpg,512,512,Traffic_sign,148,157,220,260
5244,2222.jpg,512,512,Traffic_sign,222,156,286,254
5245,2223.jpg,512,512,Traffic_sign,201,54,314,186
5246,2224.jpg,512,512,Traffic_sign,200,324,260,400
5247,2224.jpg,512,512,Traffic_sign,208,406,254,425
5248,2225.jpg,512,512,Traffic_sign,434,5,490,102
5249,2225.jpg,512,512,Person,426,173,492,484
5250,2225.jpg,512,512,Person,0,247,42,433
5251,2226.jpg,512,512,Traffic_sign,218,308,313,382
5252,2227.jpg,512,512,Traffic_sign,166,360,176,387
5253,2227.jpg,512,512,Traffic_sign,246,339,254,365
5254,2227.jpg,512,512,Traffic_sign,405,271,459,297
5255,2227.jpg,512,512,Traffic_sign,463,258,512,277
5256,2228.jpg,512,512,Traffic_sign,12,55,242,428
5257,2228.jpg,512,512,Traffic_sign,236,93,396,411
5258,2229.jpg,512,512,Traffic_sign,0,160,198,422
5259,2229.jpg,512,512,Traffic_sign,82,145,190,252
5260,2229.jpg,512,512,Traffic_sign,218,289,412,436
5261,2229.jpg,512,512,Traffic_sign,226,0,506,139
5262,2229.jpg,512,512,Traffic_sign,226,141,512,290
5263,2230.jpg,512,512,Traffic_sign,210,120,408,214
5264,2230.jpg,512,512,Traffic_sign,239,212,363,284
5265,2230.jpg,512,512,Traffic_sign,251,318,334,368
5266,2230.jpg,512,512,Traffic_sign,252,287,337,316
5267,2231.jpg,512,512,Traffic_sign,169,60,355,164
5268,2232.jpg,512,512,Traffic_sign,207,165,268,210
5269,2232.jpg,512,512,Traffic_sign,218,200,271,256
5270,2232.jpg,512,512,Traffic_sign,252,98,312,182
5271,2232.jpg,512,512,Traffic_sign,302,203,354,254
5272,2232.jpg,512,512,Traffic_sign,302,159,362,200
5273,2233.jpg,512,512,Traffic_sign,149,20,315,106
5274,2234.jpg,512,512,Traffic_sign,86,112,219,208
5275,2234.jpg,512,512,Traffic_sign,198,168,329,338
5276,2234.jpg,512,512,Traffic_sign,212,356,310,398
5277,2235.jpg,512,512,Traffic_sign,404,186,462,272
5278,2235.jpg,512,512,Traffic_sign,415,272,460,312
5279,2236.jpg,512,512,Traffic_sign,196,234,212,257
5280,2236.jpg,512,512,Traffic_sign,335,267,338,276
5281,2236.jpg,512,512,Traffic_sign,357,280,362,287
5282,2236.jpg,512,512,Traffic_sign,399,251,408,269
5283,2236.jpg,512,512,Person,123,270,136,319
5284,2237.jpg,512,512,Traffic_sign,20,322,42,370
5285,2238.jpg,512,512,Traffic_sign,112,54,310,92
5286,2238.jpg,512,512,Traffic_sign,207,96,228,193
5287,2238.jpg,512,512,Traffic_sign,216,196,234,212
5288,2239.jpg,512,512,Traffic_sign,25,70,508,426
5289,2240.jpg,512,512,speed_sign,284,152,369,217
5290,2241.jpg,512,512,Traffic_sign,112,191,405,293
5291,2242.jpg,512,512,Traffic_sign,0,0,511,510
5292,2243.jpg,512,512,Traffic_sign,117,177,132,197
5293,2244.jpg,512,512,Traffic_sign,52,63,95,126
5294,2244.jpg,512,512,Traffic_sign,199,226,220,249
5295,2244.jpg,512,512,Traffic_sign,354,207,370,225
5296,2244.jpg,512,512,Person,326,232,372,405
5297,2244.jpg,512,512,Person,250,233,303,394
5298,2244.jpg,512,512,Person,192,245,250,405
5299,2245.jpg,512,512,Traffic_sign,269,278,386,476
5300,2246.jpg,512,512,Traffic_sign,149,67,412,432
5301,2247.jpg,512,512,Traffic_sign,124,143,129,157
5302,2247.jpg,512,512,Traffic_sign,132,141,136,156
5303,2247.jpg,512,512,Traffic_sign,280,71,289,100
5304,2247.jpg,512,512,Traffic_sign,369,149,379,160
5305,2247.jpg,512,512,Traffic_sign,372,127,386,148
5306,2247.jpg,512,512,Person,220,194,261,245
5307,2247.jpg,512,512,Person,274,194,290,236
5308,2247.jpg,512,512,Person,288,191,301,237
5309,2247.jpg,512,512,Person,108,202,125,248
5310,2247.jpg,512,512,Person,127,203,145,250
5311,2247.jpg,512,512,Person,152,198,168,245
5312,2248.jpg,512,512,Traffic_sign,132,109,356,427
5313,2249.jpg,512,512,Traffic_sign,8,272,30,304
5314,2249.jpg,512,512,Traffic_sign,10,228,36,270
5315,2249.jpg,512,512,Traffic_sign,102,322,114,330
5316,2249.jpg,512,512,Traffic_sign,136,326,148,334
5317,2249.jpg,512,512,Traffic_sign,255,300,270,313
5318,2249.jpg,512,512,Traffic_sign,284,327,293,341
5319,2249.jpg,512,512,Traffic_sign,285,314,293,322
5320,2249.jpg,512,512,speed_sign,423,148,444,192
5321,2249.jpg,512,512,Traffic_sign,459,177,498,239
5322,2249.jpg,512,512,Person,378,372,400,457
5323,2249.jpg,512,512,Car,30,348,98,424
5324,2249.jpg,512,512,Car,88,361,141,411
5325,2249.jpg,512,512,Car,149,360,194,402
5326,2249.jpg,512,512,Car,202,361,234,397
5327,2249.jpg,512,512,Person,434,370,456,448
5328,2250.jpg,512,512,Traffic_sign,198,111,336,392
5329,2250.jpg,512,512,Car,406,107,512,174
5330,2250.jpg,512,512,Traffic_light,134,33,148,67
5331,2251.jpg,512,512,Traffic_sign,106,0,359,269
5332,2251.jpg,512,512,Traffic_sign,116,250,296,450
5333,2251.jpg,512,512,Traffic_sign,310,178,440,382
5334,2252.jpg,512,512,Traffic_sign,252,426,434,511
5335,2253.jpg,512,512,Traffic_sign,184,254,211,300
5336,2254.jpg,512,512,Traffic_sign,96,189,496,285
5337,2254.jpg,512,512,Traffic_sign,256,325,498,511
5338,2254.jpg,512,512,Traffic_sign,402,289,495,325
5339,2255.jpg,512,512,Traffic_sign,170,54,388,428
5340,2256.jpg,512,512,Traffic_sign,276,325,320,379
5341,2257.jpg,512,512,Traffic_sign,149,13,295,125
